age,job,marital,education,housing,loan,duration,campaign,pdays,previous,emp.var.rate,nr.employed,subscribe
45,services,2,4,1,0,561,1,999,0,1.1,5191,0
44,blue-collar,0,3,0,0,111,1,999,0,1.1,5191,0
48,technician,1,4,0,0,418,8,999,0,1.1,5191,0
46,admin.,2,3,1,0,56,2,999,0,1.1,5191,0
43,unemployed,1,5,0,0,456,1,999,0,1.1,5191,0
49,blue-collar,1,1,1,0,109,1,999,0,1.1,5191,0
44,admin.,1,5,1,0,413,2,999,0,1.1,5191,0
56,retired,2,1,1,0,278,1,999,0,1.1,5191,0
34,services,1,4,0,0,791,2,999,0,1.1,5191,1
59,entrepreneur,1,5,0,0,146,1,999,0,1.1,5191,0
53,unemployed,1,-1,0,0,202,1,999,0,1.1,5191,0
33,services,1,5,-1,-1,73,1,999,0,1.1,5191,0
57,blue-collar,1,1,0,0,154,1,999,0,1.1,5191,0
40,technician,1,3,1,0,257,1,999,0,1.1,5191,0
43,entrepreneur,1,1,1,0,199,1,999,0,1.1,5191,0
45,unknown,1,-1,0,0,208,1,999,0,1.1,5191,0
41,admin.,1,4,1,0,471,1,999,0,1.1,5191,0
25,student,0,4,-1,-1,360,5,999,0,1.1,5191,0
33,management,0,5,-1,-1,131,1,999,0,1.1,5191,0
56,blue-collar,1,1,-1,-1,137,1,999,0,1.1,5191,0
37,admin.,1,4,0,1,155,1,999,0,1.1,5191,0
48,admin.,2,4,0,0,66,2,999,0,1.1,5191,0
32,services,1,6,0,0,103,7,999,0,1.1,5191,0
47,admin.,0,5,1,1,656,1,999,0,1.1,5191,0
45,blue-collar,1,3,1,0,358,10,999,0,1.1,5191,0
43,management,0,1,1,0,514,3,999,0,1.1,5191,0
32,technician,1,6,0,0,27,1,999,0,1.1,5191,0
48,blue-collar,1,2,1,0,544,4,999,0,1.1,5191,0
46,blue-collar,1,3,0,0,346,6,999,0,1.1,5191,0
50,services,1,4,0,0,134,6,999,0,1.1,5191,0
41,admin.,1,4,0,0,135,2,999,0,1.1,5191,0
42,admin.,0,-1,0,0,633,6,999,0,1.1,5191,0
42,technician,1,5,0,0,48,1,999,0,1.1,5191,0
31,admin.,1,5,1,0,359,2,999,0,1.1,5191,0
40,technician,1,6,1,0,105,1,999,0,1.1,5191,0
37,unemployed,1,6,0,0,746,1,999,0,1.1,5191,1
37,technician,0,6,0,0,322,1,999,0,1.1,5191,0
45,unknown,1,-1,1,0,56,2,999,0,1.1,5191,0
32,management,0,5,-1,-1,315,1,999,0,1.1,5191,0
41,entrepreneur,1,5,1,0,126,1,999,0,1.1,5191,0
57,technician,1,1,0,0,122,1,999,0,1.1,5191,0
33,management,1,5,1,0,144,2,999,0,1.1,5191,0
36,admin.,1,5,1,0,445,1,999,0,1.1,5191,0
39,technician,1,6,0,0,356,2,999,0,1.1,5191,0
40,self-employed,1,4,1,0,144,1,999,0,1.1,5191,0
31,admin.,1,5,1,0,102,4,999,0,1.1,5191,0
34,management,1,5,0,0,187,3,999,0,1.1,5191,0
42,management,1,5,0,0,329,1,999,0,1.1,5191,0
59,retired,2,1,1,0,247,1,999,0,1.1,5191,0
52,admin.,1,2,1,0,152,1,999,0,1.1,5191,0
30,services,2,3,1,0,49,1,999,0,1.1,5191,0
52,technician,0,6,0,0,223,4,999,0,1.1,5191,0
30,services,2,3,0,0,177,1,999,0,1.1,5191,0
38,services,1,4,0,1,77,1,999,0,1.1,5191,0
44,blue-collar,0,1,1,0,106,1,999,0,1.1,5191,0
47,admin.,1,3,1,0,146,1,999,0,1.1,5191,0
38,blue-collar,1,2,1,0,125,1,999,0,1.1,5191,0
41,blue-collar,1,1,0,0,404,1,999,0,1.1,5191,0
48,entrepreneur,1,5,1,0,413,1,999,0,1.1,5191,0
31,admin.,0,4,1,0,177,2,999,0,1.1,5191,0
38,self-employed,1,-1,1,0,118,1,999,0,1.1,5191,0
52,services,2,4,1,0,201,1,999,0,1.1,5191,0
43,blue-collar,1,1,1,0,609,2,999,0,1.1,5191,0
46,technician,1,6,0,0,251,1,999,0,1.1,5191,0
34,unemployed,0,5,1,1,35,1,999,0,1.1,5191,0
35,services,1,2,1,0,473,1,999,0,1.1,5191,0
29,entrepreneur,2,3,1,0,596,1,999,0,1.1,5191,0
55,admin.,2,5,0,0,370,1,999,0,1.1,5191,0
24,student,1,5,0,0,691,1,999,0,1.1,5191,0
29,services,0,4,0,0,70,2,999,0,1.1,5191,0
39,entrepreneur,0,2,1,0,77,2,999,0,1.1,5191,0
30,technician,1,4,1,0,212,6,999,0,1.1,5191,0
30,technician,0,6,1,0,245,4,999,0,1.1,5191,0
33,blue-collar,1,3,0,0,544,1,999,0,1.1,5191,0
38,services,1,4,0,1,117,1,999,0,1.1,5191,0
41,blue-collar,1,3,0,0,410,5,999,0,1.1,5191,0
41,blue-collar,1,1,0,0,513,3,999,0,1.1,5191,0
40,management,0,5,0,0,179,2,999,0,1.1,5191,0
38,services,1,4,1,0,896,1,999,0,1.1,5191,0
28,technician,2,6,1,0,174,1,999,0,1.1,5191,0
33,self-employed,0,5,0,0,365,2,999,0,1.1,5191,0
31,admin.,2,4,0,0,1207,1,999,0,1.1,5191,1
41,services,1,5,0,0,158,1,999,0,1.1,5191,0
47,blue-collar,1,1,0,0,159,1,999,0,1.1,5191,0
38,technician,1,6,1,0,82,1,999,0,1.1,5191,0
57,services,1,4,1,0,180,1,999,0,1.1,5191,0
56,admin.,2,3,1,0,42,3,999,0,1.1,5191,0
28,technician,2,4,1,0,206,1,999,0,1.1,5191,0
28,blue-collar,1,3,0,0,92,1,999,0,1.1,5191,0
51,self-employed,1,3,1,0,162,2,999,0,1.1,5191,0
41,management,1,-1,1,0,347,1,999,0,1.1,5191,0
36,blue-collar,1,-1,0,0,117,1,999,0,1.1,5191,0
41,services,1,5,1,1,936,1,999,0,1.1,5191,0
56,admin.,1,4,0,0,162,2,999,0,1.1,5191,0
41,blue-collar,1,3,0,0,126,2,999,0,1.1,5191,0
26,admin.,1,4,1,0,344,3,999,0,1.1,5191,0
44,services,2,4,0,0,71,5,999,0,1.1,5191,0
42,services,1,2,1,0,178,1,999,0,1.1,5191,0
35,technician,0,5,0,0,52,5,999,0,1.1,5191,0
28,self-employed,0,5,1,0,409,3,999,0,1.1,5191,0
30,technician,0,5,0,0,272,5,999,0,1.1,5191,0
45,technician,2,6,0,0,87,7,999,0,1.1,5191,0
47,admin.,0,-1,0,0,127,1,999,0,1.1,5191,0
33,management,1,4,1,0,202,1,999,0,1.1,5191,0
36,services,1,4,1,0,117,1,999,0,1.1,5191,0
41,blue-collar,1,3,0,0,441,1,999,0,1.1,5191,0
47,admin.,1,1,0,0,175,1,999,0,1.1,5191,0
36,blue-collar,0,4,0,0,164,3,999,0,1.1,5191,0
52,services,1,3,0,0,80,3,999,0,1.1,5191,0
28,blue-collar,1,1,0,0,932,3,999,0,1.1,5191,0
26,self-employed,1,5,0,0,13,1,999,0,1.1,5191,0
36,services,1,4,0,0,139,3,999,0,1.1,5191,0
38,management,1,4,0,0,879,2,999,0,1.1,5191,0
36,admin.,1,4,0,0,263,3,999,0,1.1,5191,0
39,blue-collar,1,4,1,0,64,4,999,0,1.1,5191,0
35,blue-collar,1,3,1,0,440,2,999,0,1.1,5191,0
37,unemployed,1,5,0,0,76,3,999,0,1.1,5191,0
38,admin.,1,4,1,0,26,3,999,0,1.1,5191,0
45,technician,1,6,0,0,455,2,999,0,1.1,5191,0
33,unemployed,2,3,1,0,180,2,999,0,1.1,5191,0
34,management,1,5,0,0,200,2,999,0,1.1,5191,0
31,blue-collar,1,3,0,0,535,2,999,0,1.1,5191,1
46,blue-collar,1,1,-1,-1,313,2,999,0,1.1,5191,0
58,blue-collar,1,1,1,0,101,1,999,0,1.1,5191,0
40,services,1,4,0,0,473,3,999,0,1.1,5191,0
46,self-employed,2,5,1,1,1026,2,999,0,1.1,5191,0
39,admin.,0,5,0,1,364,3,999,0,1.1,5191,0
40,technician,1,1,1,0,153,1,999,0,1.1,5191,0
34,services,2,6,1,0,158,1,999,0,1.1,5191,0
36,unemployed,2,6,1,0,617,2,999,0,1.1,5191,0
30,admin.,1,5,0,0,99,1,999,0,1.1,5191,0
50,services,2,1,1,1,217,1,999,0,1.1,5191,0
42,admin.,1,5,0,0,129,2,999,0,1.1,5191,0
45,blue-collar,1,2,1,0,277,2,999,0,1.1,5191,0
59,entrepreneur,1,3,0,0,200,4,999,0,1.1,5191,0
59,blue-collar,1,3,1,0,105,2,999,0,1.1,5191,0
51,admin.,1,4,1,0,431,2,999,0,1.1,5191,0
49,technician,1,6,0,0,417,2,999,0,1.1,5191,0
44,blue-collar,1,3,1,0,480,2,999,0,1.1,5191,0
30,blue-collar,0,1,1,1,331,4,999,0,1.1,5191,0
39,services,1,4,0,0,359,3,999,0,1.1,5191,0
35,technician,0,2,-1,-1,332,2,999,0,1.1,5191,0
35,technician,1,5,0,0,215,1,999,0,1.1,5191,0
59,admin.,1,5,1,1,535,2,999,0,1.1,5191,0
59,entrepreneur,1,5,0,0,147,2,999,0,1.1,5191,0
43,blue-collar,1,3,0,0,13,3,999,0,1.1,5191,0
29,services,0,4,0,0,689,2,999,0,1.1,5191,0
56,blue-collar,1,1,1,0,242,3,999,0,1.1,5191,0
41,housemaid,1,5,0,0,665,1,999,0,1.1,5191,0
47,services,2,4,1,0,97,1,999,0,1.1,5191,0
49,services,1,4,1,0,166,1,999,0,1.1,5191,0
43,admin.,1,3,0,0,207,1,999,0,1.1,5191,0
34,services,1,4,0,0,376,1,999,0,1.1,5191,0
31,housemaid,1,4,0,0,480,10,999,0,1.1,5191,0
60,admin.,0,4,1,0,609,1,999,0,1.1,5191,0
29,self-employed,1,5,0,0,116,1,999,0,1.1,5191,0
34,management,1,6,0,0,484,5,999,0,1.1,5191,0
54,retired,1,3,1,0,217,1,999,0,1.1,5191,0
31,admin.,1,3,0,0,112,1,999,0,1.1,5191,0
45,blue-collar,1,3,0,0,726,1,999,0,1.1,5191,0
51,services,0,4,1,0,148,4,999,0,1.1,5191,0
40,admin.,0,4,1,0,1047,2,999,0,1.1,5191,1
38,blue-collar,2,-1,0,0,362,5,999,0,1.1,5191,0
37,admin.,1,5,1,0,1059,2,999,0,1.1,5191,1
37,technician,0,4,1,0,54,2,999,0,1.1,5191,0
36,admin.,1,5,0,1,184,2,999,0,1.1,5191,0
35,entrepreneur,1,5,1,1,253,2,999,0,1.1,5191,0
54,services,1,-1,0,0,114,3,999,0,1.1,5191,0
34,services,2,3,1,1,293,2,999,0,1.1,5191,0
49,blue-collar,1,-1,0,0,246,2,999,0,1.1,5191,0
42,self-employed,1,2,1,1,195,2,999,0,1.1,5191,0
32,unknown,-1,5,1,1,221,2,999,0,1.1,5191,0
55,technician,1,6,1,0,166,3,999,0,1.1,5191,0
40,technician,0,5,0,1,385,2,999,0,1.1,5191,0
50,entrepreneur,1,3,0,0,85,6,999,0,1.1,5191,0
31,blue-collar,1,3,0,0,173,1,999,0,1.1,5191,0
50,technician,2,3,0,1,48,5,999,0,1.1,5191,0
51,management,1,5,1,0,410,3,999,0,1.1,5191,0
46,management,1,5,1,0,311,3,999,0,1.1,5191,0
44,blue-collar,1,1,1,0,40,2,999,0,1.1,5191,0
57,management,2,5,1,0,81,1,999,0,1.1,5191,0
30,blue-collar,1,5,0,0,558,13,999,0,1.1,5191,0
54,technician,1,5,0,0,109,4,999,0,1.1,5191,0
54,retired,2,1,1,0,77,3,999,0,1.1,5191,0
24,services,0,4,1,0,70,7,999,0,1.1,5191,0
45,self-employed,2,5,1,0,229,4,999,0,1.1,5191,0
49,housemaid,1,6,0,0,565,1,999,0,1.1,5191,0
39,blue-collar,2,-1,0,1,145,2,999,0,1.1,5191,0
36,admin.,0,5,0,0,792,3,999,0,1.1,5191,1
31,admin.,1,4,1,0,199,2,999,0,1.1,5191,0
36,management,1,5,1,0,488,1,999,0,1.1,5191,0
51,services,1,2,1,0,176,3,999,0,1.1,5191,0
48,housemaid,2,1,1,1,123,4,999,0,1.1,5191,0
51,blue-collar,1,2,1,1,88,2,999,0,1.1,5191,0
41,technician,1,6,1,0,768,4,999,0,1.1,5191,0
37,blue-collar,0,6,1,0,105,3,999,0,1.1,5191,0
46,blue-collar,1,1,1,0,101,4,999,0,1.1,5191,0
54,retired,1,1,0,0,225,3,999,0,1.1,5191,0
49,admin.,0,-1,1,0,122,2,999,0,1.1,5191,0
41,blue-collar,1,3,-1,-1,52,2,999,0,1.1,5191,0
52,self-employed,0,5,1,0,150,4,999,0,1.1,5191,0
30,technician,1,5,1,0,399,1,999,0,1.1,5191,0
30,blue-collar,1,3,1,0,58,1,999,0,1.1,5191,0
42,admin.,1,4,0,0,260,1,999,0,1.1,5191,0
37,technician,0,5,1,0,199,3,999,0,1.1,5191,0
35,unknown,1,3,0,0,241,4,999,0,1.1,5191,0
34,blue-collar,1,3,1,0,399,5,999,0,1.1,5191,0
49,management,1,1,1,0,637,3,999,0,1.1,5191,0
53,self-employed,1,1,0,0,107,2,999,0,1.1,5191,0
30,admin.,0,5,1,0,68,1,999,0,1.1,5191,0
41,admin.,0,5,1,0,137,1,999,0,1.1,5191,0
35,blue-collar,1,1,0,0,182,1,999,0,1.1,5191,0
55,housemaid,0,3,0,0,553,1,999,0,1.1,5191,0
27,blue-collar,1,1,1,0,310,3,999,0,1.1,5191,0
30,admin.,0,5,1,0,206,3,999,0,1.1,5191,0
33,blue-collar,0,1,0,0,119,2,999,0,1.1,5191,0
33,admin.,1,4,1,0,764,2,999,0,1.1,5191,0
49,admin.,1,2,0,1,29,4,999,0,1.1,5191,0
39,services,1,1,0,0,126,2,999,0,1.1,5191,0
25,admin.,1,5,1,0,251,4,999,0,1.1,5191,0
35,self-employed,1,5,0,1,188,6,999,0,1.1,5191,0
37,unemployed,1,6,0,0,368,2,999,0,1.1,5191,0
34,technician,1,6,0,0,414,2,999,0,1.1,5191,0
32,blue-collar,1,3,0,0,128,3,999,0,1.1,5191,0
38,services,0,4,1,0,685,2,999,0,1.1,5191,0
37,self-employed,0,5,1,0,512,5,999,0,1.1,5191,0
31,services,0,4,1,0,102,3,999,0,1.1,5191,0
45,admin.,1,3,1,0,1611,2,999,0,1.1,5191,0
35,technician,0,5,1,0,44,15,999,0,1.1,5191,0
31,blue-collar,1,3,1,0,203,2,999,0,1.1,5191,0
41,blue-collar,1,2,0,0,74,2,999,0,1.1,5191,0
29,self-employed,1,5,0,0,118,3,999,0,1.1,5191,0
35,blue-collar,0,-1,0,0,725,3,999,0,1.1,5191,0
50,blue-collar,1,1,1,0,100,5,999,0,1.1,5191,0
56,technician,1,6,1,0,124,3,999,0,1.1,5191,0
50,admin.,1,3,0,0,752,2,999,0,1.1,5191,0
25,self-employed,0,5,0,0,241,3,999,0,1.1,5191,0
29,services,0,4,1,0,430,1,999,0,1.1,5191,0
37,blue-collar,2,3,1,0,219,3,999,0,1.1,5191,0
33,self-employed,0,5,1,0,67,2,999,0,1.1,5191,0
41,technician,0,6,1,0,294,3,999,0,1.1,5191,0
44,blue-collar,2,2,1,0,318,2,999,0,1.1,5191,0
34,student,0,1,1,0,1185,3,999,0,1.1,5191,0
38,admin.,0,3,0,1,110,3,999,0,1.1,5191,0
37,services,1,4,1,0,58,2,999,0,1.1,5191,0
35,blue-collar,1,1,0,0,386,2,999,0,1.1,5191,0
52,unemployed,1,4,0,0,218,2,999,0,1.1,5191,0
40,technician,1,4,0,0,191,2,999,0,1.1,5191,0
43,technician,1,5,0,0,84,2,999,0,1.1,5191,0
25,services,0,4,0,0,130,2,999,0,1.1,5191,0
53,services,1,4,0,0,113,2,999,0,1.1,5191,0
36,blue-collar,1,3,1,0,744,6,999,0,1.1,5191,0
59,admin.,1,4,1,0,76,4,999,0,1.1,5191,0
46,entrepreneur,1,6,1,0,187,3,999,0,1.1,5191,0
57,self-employed,0,4,0,0,587,4,999,0,1.1,5191,0
45,technician,1,5,1,0,336,3,999,0,1.1,5191,0
36,management,1,5,1,0,59,3,999,0,1.1,5191,0
37,admin.,1,5,1,0,72,12,999,0,1.1,5191,0
31,technician,1,6,0,0,127,2,999,0,1.1,5191,0
46,admin.,1,-1,1,0,352,2,999,0,1.1,5191,0
28,technician,1,4,1,0,347,2,999,0,1.1,5191,0
52,blue-collar,1,1,1,0,286,2,999,0,1.1,5191,0
59,blue-collar,1,3,0,0,668,2,999,0,1.1,5191,0
59,admin.,1,5,1,1,29,9,999,0,1.1,5191,0
38,blue-collar,1,1,0,0,211,6,999,0,1.1,5191,0
25,services,0,-1,1,1,175,3,999,0,1.1,5191,0
36,blue-collar,1,3,1,0,55,2,999,0,1.1,5191,0
58,housemaid,1,1,0,0,324,3,999,0,1.1,5191,0
35,admin.,1,4,1,0,228,3,999,0,1.1,5191,0
32,blue-collar,0,5,1,0,128,2,999,0,1.1,5191,0
27,student,0,4,1,0,38,9,999,0,1.1,5191,0
34,technician,1,5,0,0,96,2,999,0,1.1,5191,0
50,blue-collar,1,1,0,0,18,16,999,0,1.1,5191,0
32,admin.,2,5,1,0,147,4,999,0,1.1,5191,0
37,admin.,0,5,1,0,900,2,999,0,1.1,5191,1
53,management,1,5,-1,-1,135,2,999,0,1.1,5191,0
33,admin.,1,5,1,0,56,3,999,0,1.1,5191,0
46,blue-collar,1,2,1,0,39,22,999,0,1.1,5191,0
40,blue-collar,1,1,0,0,144,5,999,0,1.1,5191,0
51,unemployed,1,1,1,0,249,2,999,0,1.1,5191,0
39,blue-collar,1,2,0,0,286,3,999,0,1.1,5191,0
42,blue-collar,1,1,1,0,384,2,999,0,1.1,5191,0
52,blue-collar,1,1,0,0,183,3,999,0,1.1,5191,0
37,technician,1,5,1,0,240,2,999,0,1.1,5191,0
36,admin.,1,5,1,1,238,3,999,0,1.1,5191,0
35,blue-collar,1,3,0,0,225,3,999,0,1.1,5191,0
41,blue-collar,1,1,1,0,151,2,999,0,1.1,5191,0
33,services,0,4,0,0,194,2,999,0,1.1,5191,0
29,admin.,1,5,0,0,273,3,999,0,1.1,5191,0
46,blue-collar,1,1,1,0,431,2,999,0,1.1,5191,0
30,blue-collar,1,3,1,0,57,2,999,0,1.1,5191,0
55,retired,1,5,1,0,720,3,999,0,1.1,5191,0
42,admin.,0,5,1,0,814,2,999,0,1.1,5191,1
48,services,1,4,1,0,859,2,999,0,1.1,5191,0
32,services,1,4,1,1,184,3,999,0,1.1,5191,0
56,management,2,3,1,0,313,2,999,0,1.1,5191,0
48,technician,1,6,0,0,142,7,999,0,1.1,5191,0
40,technician,1,3,0,1,171,4,999,0,1.1,5191,0
38,technician,0,5,1,1,245,3,999,0,1.1,5191,0
38,blue-collar,0,2,0,0,238,2,999,0,1.1,5191,0
41,blue-collar,1,6,0,0,53,3,999,0,1.1,5191,0
39,management,1,2,1,0,364,2,999,0,1.1,5191,0
45,admin.,1,3,0,1,191,3,999,0,1.1,5191,0
46,self-employed,1,1,0,0,35,24,999,0,1.1,5191,0
54,blue-collar,1,5,0,1,106,4,999,0,1.1,5191,0
29,services,0,1,1,0,382,3,999,0,1.1,5191,0
51,blue-collar,1,3,0,0,191,5,999,0,1.1,5191,0
41,entrepreneur,1,3,1,0,483,2,999,0,1.1,5191,0
54,blue-collar,0,1,0,0,253,3,999,0,1.1,5191,0
31,admin.,2,5,1,1,328,2,999,0,1.1,5191,0
54,admin.,1,5,0,1,82,2,999,0,1.1,5191,0
54,technician,2,5,0,1,155,2,999,0,1.1,5191,0
36,admin.,2,4,1,0,233,5,999,0,1.1,5191,0
31,self-employed,1,5,0,1,66,6,999,0,1.1,5191,0
30,technician,0,5,1,0,1109,3,999,0,1.1,5191,1
58,retired,1,3,1,0,828,3,999,0,1.1,5191,1
55,admin.,1,4,0,1,134,4,999,0,1.1,5191,0
37,blue-collar,0,3,0,0,96,5,999,0,1.1,5191,0
55,technician,1,5,1,0,197,9,999,0,1.1,5191,0
30,blue-collar,1,3,1,1,645,2,999,0,1.1,5191,0
39,blue-collar,1,1,1,1,81,4,999,0,1.1,5191,0
27,services,0,6,0,0,201,3,999,0,1.1,5191,0
34,blue-collar,1,2,0,0,248,3,999,0,1.1,5191,0
53,services,1,4,0,0,2260,2,999,0,1.1,5191,0
52,retired,1,3,0,0,91,7,999,0,1.1,5191,0
51,blue-collar,2,1,1,0,660,2,999,0,1.1,5191,0
49,technician,1,3,1,0,182,6,999,0,1.1,5191,0
37,management,1,3,0,0,30,2,999,0,1.1,5191,0
53,retired,1,1,0,0,101,23,999,0,1.1,5191,0
53,housemaid,0,1,0,0,54,15,999,0,1.1,5191,0
59,management,1,1,1,0,374,4,999,0,1.1,5191,0
55,technician,2,5,0,0,216,7,999,0,1.1,5191,0
34,blue-collar,1,3,0,0,76,4,999,0,1.1,5191,0
37,services,1,4,1,1,73,3,999,0,1.1,5191,0
45,unknown,1,-1,0,1,62,6,999,0,1.1,5191,0
50,blue-collar,0,1,0,0,152,2,999,0,1.1,5191,0
35,services,1,4,0,0,86,4,999,0,1.1,5191,0
28,services,0,4,0,0,95,6,999,0,1.1,5191,0
36,entrepreneur,1,5,1,0,23,15,999,0,1.1,5191,0
37,housemaid,1,5,1,0,25,11,999,0,1.1,5191,0
35,services,0,4,1,1,151,7,999,0,1.1,5191,0
26,technician,0,6,0,0,95,3,999,0,1.1,5191,0
32,services,1,4,1,0,52,8,999,0,1.1,5191,0
32,blue-collar,1,2,1,0,52,3,999,0,1.1,5191,0
59,admin.,0,5,1,1,421,3,999,0,1.1,5191,0
45,blue-collar,1,2,1,0,322,11,999,0,1.1,5191,0
30,services,0,4,1,0,52,4,999,0,1.1,5191,0
27,blue-collar,1,1,0,0,340,7,999,0,1.1,5191,0
48,admin.,2,4,1,0,139,2,999,0,1.1,5191,0
59,blue-collar,1,1,0,0,763,2,999,0,1.1,5191,0
35,blue-collar,1,3,0,0,288,3,999,0,1.1,5191,0
35,blue-collar,0,5,1,1,231,3,999,0,1.1,5191,0
37,blue-collar,1,1,0,0,120,17,999,0,1.1,5191,0
38,blue-collar,1,4,1,0,203,2,999,0,1.1,5191,0
39,blue-collar,1,3,0,1,67,3,999,0,1.1,5191,0
42,blue-collar,1,-1,-1,-1,311,4,999,0,1.1,5191,0
57,technician,1,5,0,0,50,2,999,0,1.1,5191,0
42,housemaid,0,1,1,0,86,3,999,0,1.1,5191,0
25,blue-collar,0,4,1,0,139,3,999,0,1.1,5191,0
54,self-employed,1,6,0,0,235,1,999,0,1.1,5191,0
46,management,1,3,0,0,43,1,999,0,1.1,5191,0
34,entrepreneur,1,1,1,0,233,1,999,0,1.1,5191,0
44,blue-collar,1,4,1,0,230,1,999,0,1.1,5191,0
42,services,1,6,0,0,177,1,999,0,1.1,5191,0
42,services,1,6,1,0,149,1,999,0,1.1,5191,0
58,blue-collar,1,1,1,1,422,1,999,0,1.1,5191,0
41,blue-collar,1,3,0,0,121,1,999,0,1.1,5191,0
41,management,0,4,1,0,324,1,999,0,1.1,5191,0
48,blue-collar,1,2,0,0,287,1,999,0,1.1,5191,0
33,blue-collar,0,3,1,1,58,2,999,0,1.1,5191,0
58,services,1,1,0,0,226,1,999,0,1.1,5191,0
42,admin.,0,3,0,0,153,1,999,0,1.1,5191,0
52,self-employed,1,5,0,0,151,3,999,0,1.1,5191,0
31,technician,0,5,1,0,57,2,999,0,1.1,5191,0
39,admin.,0,5,0,0,31,1,999,0,1.1,5191,0
35,blue-collar,1,1,0,0,118,6,999,0,1.1,5191,0
28,services,1,4,1,0,133,4,999,0,1.1,5191,0
32,blue-collar,0,3,0,0,171,1,999,0,1.1,5191,0
37,technician,0,5,0,0,62,3,999,0,1.1,5191,0
36,blue-collar,0,3,0,0,45,3,999,0,1.1,5191,0
51,blue-collar,1,2,1,0,91,9,999,0,1.1,5191,0
34,admin.,1,4,0,0,172,2,999,0,1.1,5191,0
40,admin.,1,4,1,1,498,4,999,0,1.1,5191,0
47,blue-collar,1,3,0,0,85,7,999,0,1.1,5191,0
43,admin.,1,5,1,0,224,2,999,0,1.1,5191,0
34,housemaid,2,4,0,0,553,3,999,0,1.1,5191,1
30,admin.,1,5,1,0,242,3,999,0,1.1,5191,0
35,blue-collar,2,3,0,1,192,6,999,0,1.1,5191,0
45,technician,1,6,0,0,207,4,999,0,1.1,5191,0
52,blue-collar,1,1,0,0,711,1,999,0,1.1,5191,0
26,admin.,0,4,1,0,160,3,999,0,1.1,5191,0
36,admin.,0,5,0,0,147,5,999,0,1.1,5191,0
42,admin.,0,5,1,0,87,1,999,0,1.1,5191,0
30,admin.,1,4,0,0,199,2,999,0,1.1,5191,0
37,blue-collar,-1,2,0,1,34,2,999,0,1.1,5191,0
35,blue-collar,0,3,1,0,65,7,999,0,1.1,5191,0
33,entrepreneur,1,5,1,0,150,1,999,0,1.1,5191,0
38,blue-collar,1,3,1,1,57,1,999,0,1.1,5191,0
34,admin.,0,5,0,0,234,1,999,0,1.1,5191,0
28,blue-collar,0,3,0,0,521,2,999,0,1.1,5191,0
33,admin.,1,5,1,0,555,1,999,0,1.1,5191,0
39,admin.,1,5,1,0,86,1,999,0,1.1,5191,0
26,blue-collar,0,3,0,0,204,4,999,0,1.1,5191,0
36,housemaid,1,4,0,0,222,1,999,0,1.1,5191,0
35,admin.,0,4,0,0,162,1,999,0,1.1,5191,0
33,self-employed,1,2,0,0,648,5,999,0,1.1,5191,0
34,services,1,4,0,1,659,1,999,0,1.1,5191,0
27,student,0,5,0,0,867,3,999,0,1.1,5191,0
41,admin.,0,4,0,1,96,2,999,0,1.1,5191,0
34,blue-collar,1,3,1,0,123,1,999,0,1.1,5191,0
25,admin.,1,5,0,0,56,1,999,0,1.1,5191,0
34,unemployed,1,-1,1,0,54,3,999,0,1.1,5191,0
50,admin.,1,5,1,0,152,4,999,0,1.1,5191,0
25,blue-collar,1,2,0,0,25,4,999,0,1.1,5191,0
26,admin.,1,4,0,0,120,6,999,0,1.1,5191,0
37,self-employed,2,5,1,0,491,1,999,0,1.1,5191,0
49,entrepreneur,1,5,0,0,379,17,999,0,1.1,5191,0
37,blue-collar,1,3,0,0,343,3,999,0,1.1,5191,0
32,unemployed,0,4,1,1,289,2,999,0,1.1,5191,0
50,blue-collar,1,1,0,0,574,1,999,0,1.1,5191,0
51,services,1,4,1,0,85,1,999,0,1.1,5191,0
55,unknown,1,-1,0,0,319,1,999,0,1.1,5191,0
49,services,1,4,1,1,108,1,999,0,1.1,5191,0
40,services,1,4,0,1,762,3,999,0,1.1,5191,1
52,blue-collar,0,-1,0,0,80,3,999,0,1.1,5191,0
55,unknown,1,-1,1,0,449,1,999,0,1.1,5191,0
38,admin.,0,5,1,0,198,1,999,0,1.1,5191,0
52,self-employed,1,5,1,0,135,2,999,0,1.1,5191,0
34,services,1,4,1,0,69,1,999,0,1.1,5191,0
44,admin.,2,5,1,0,55,1,999,0,1.1,5191,0
48,blue-collar,1,2,1,0,290,5,999,0,1.1,5191,1
26,technician,1,2,1,0,138,1,999,0,1.1,5191,0
28,services,1,-1,0,1,135,1,999,0,1.1,5191,0
31,entrepreneur,1,3,1,0,70,1,999,0,1.1,5191,0
58,housemaid,1,1,1,0,652,2,999,0,1.1,5191,0
37,self-employed,1,3,0,0,327,1,999,0,1.1,5191,0
43,housemaid,1,1,0,0,246,1,999,0,1.1,5191,0
37,technician,0,5,1,0,295,1,999,0,1.1,5191,0
37,technician,0,5,0,0,255,1,999,0,1.1,5191,0
35,services,0,4,1,0,523,1,999,0,1.1,5191,0
30,blue-collar,0,1,0,0,130,1,999,0,1.1,5191,0
34,services,1,4,0,0,103,5,999,0,1.1,5191,0
30,services,1,4,0,0,205,2,999,0,1.1,5191,0
37,technician,1,6,-1,-1,92,1,999,0,1.1,5191,0
38,blue-collar,1,4,1,0,107,1,999,0,1.1,5191,0
